FileName,GUID,FileName Path,FileName Version,Created DateTime,Updated DateTime,Created By,Updated By,RawOCR
This option is useful if you wish to create a rule that is similar to an existing one.
Instead of creating a new rule from scratch, you can first copy the existing rule, and

then edit it.

Page | 5-99
Tzunami

Migration Masters

To copy a rule in a Rule Set:

1. Select the rule you wish to duplicate.

2. Click Copy in the Rule toolbar. The Rule Editor window appears, displaying
the new rule.

You can now edit the information in the General, Conditions, and Actions
tabs of the rule, as described in Creating a Rule in a Rule Set on page 5-97.

To edit a rule in a Rule Set:

1. Select the rule you wish to edit.
2. Click Edit in the Rule toolbar.
Or

Double-click the rule.
The Rule Editor window appears, displaying the selected rule.

You can now edit the information in the General, Conditions, and Actions
tabs of the rule, as described in Creating a Rule in a Rule Set on page 5-97.

Defining Conditions

This section provides descriptions of the various Conditions you can define. Each
description includes the relevant variables, as well as general remarks, if applicable.

& If you specify multiple Conditions in a rule, Tzunami Deployer arranges them in the
order in which they will be evaluated. You cannot change this order.

If you define contradicting Conditions in a Rule, the Rule will never be executed,
because there will never be a case when all Conditions are met.

You can define a Rule with no conditions. This rule will apply to all items. However,
note that only this rule will be executed. This rule is useful with the Execute the
following Rules <Rules> action. For more information, see Execute the following
Rules <Rules> on page 5-120.

Parent is of type <Parent Type>

Check if the designated (new) parent of the item is of a certain type.

Page | 5-100
Variables

Variable Description

<Parent Type> The type of the designated parent. The type can be one of the following
values:

e Web Application

e — Site Collection

e — Sub Site

e Area -—The Portal Area used in a SharePoint 2003 Server

e — Site —- Automatically adjust between Root site, WSS, or Area
e Document Library

e — Image Library

e — List — A list of any type, including Document Library and Image
Library

e  Folder/List. Note that lists are also recognized as folders

¢ Area Listing — The List used in a SharePoint 2003 Server

Items is at level <Level> of parent <Parent Type>

Check if the Items hierarchy is at same level of designated parent type items.

Variables

Variable Description

<Level> The value (or values) to search for in the item.

<Parent Type> The type of the designated parent. The type can be one of the

following values:
e Web Application.
° — Site Collection.
° — Sub Site.
¢ Area -—The Portal Area used in a SharePoint 2003 Server.

e — Site —- Automatically adjust between Root site, WSS, or
Area.

e Document Library.
e — Image Library.

e List — A list of any type, including Document Library and
Image Library

e  Folder/List. Note that lists are also recognized as folders

e Area Listing — The List used in a SharePoint 2003 Server

Source Parent is of type <Source Type>

Checks the source type of the parent of current item

Tan

Migration Masters
Tzunami

Migration Masters

Variables

Variable Description

<Source Type> The type of the designated parent. The type can be one of the
following values:

Remarks

Web Application

Site Collection

Sub Site

Area — The Portal Area used in a SharePoint 2003 Server

Site — Automatically adjust between Root site, WSS, or
Area

Document Library
Image Library

List — A list of any type, including Document Library and
Image Library

Folder/List. Note that lists are also recognized as folders

Area Listing — The List used in a SharePoint 2003 Server

This condition is only available if you specified SharePoint 2003, SharePoint 2007,
SharePoint 2010 and SharePoint 2013 in the Type field of the Rule Set.

Source is of type <Source Type>

Checks the source type of the current item

Variables
Variable Description
<Source Type> The type of source. The type can be one of the following values:
¢ Web Application
° — Site Collection
° — Sub Site
¢ Area — The Portal Area used in a SharePoint 2003 Server
e — Site - Automatically adjust between Root site, WSS, or Area
e Document Library
e — Image Library
e — List — A list of any type, including Document Library and Image
Library
e  Folder/List. Note that lists are also recognized as folders
e Area Listing — The List used in a SharePoint 2003 Server
Remarks

Page | 5-102
This condition is only available if you specified SharePoint 2003, SharePoint 2007,
SharePoint 2010 or SharePoint 2013 in the Type field of the Rule Set.

Source Server Template is <Server Template>

Check if the source list is based on a specific list definition type (server template).

Tzunami

Migration Masters

Variables
Variable Description
<Server Server template ID of the source list. In MOSS/WSS3.0 it is also referred
Template> to as Base Template. This can be one or several of the values in Table
17, or any custom Server Template ID.
Table 17: Standard Template IDs
ID Template Name ID Template Name
° No List Template 202 Meeting Attendees List
100 Generic List 204 Decision
101 Document Library 204 Meeting Decisions List
102 Survey 207 Meeting Objective
103 Links 207 Meeting Objectives List
104 Announcements 210 Text Box
105 Contacts 210 Meeting Text Box
106 Events 211 Things To Bring
107 Tasks 211 Meeting Things To Bring List
108 Discussion Board 212 Home Page Library
109 Picture Library 212 Meeting Workspace Pages List
110 Data Sources 300 Portal Sites List
aaa Web Template Catalog 301 Posts
112 User Information 302 Comments
113 Web Part Catalog 303 Categories
114 List Template Catalog 402 Facility
115 XML Form 403 Whereabouts
116 Master Page Catalog 404 Call Track
117 No Code Workflows 405 Circulation
118 Workflow Process 420 Timecard
119 Web Page Library 421 Holidays
120 Custom Grid 499 IMEDic
121 Solution Catalog 600 External List
122 No Code Public 850 Publishing Page Library
130 Data Connection Library 1100 Issue Tracking
140 Workflow History 1200 Admin Tasks
150 Gantt Tasks 1220 Health Rule
200 Meetings 1221 Health Reports
200 Meeting Series List 1301 Translation Lists
200 Area Document Library 2002 _ Personal Document Library
201 Agenda 2003 Private Document Library

Page | 5-103
Tzunami

Migration Masters

ID Template Name ID Template Name

201 Meeting Agenda List m1 Invalid Type
202 Meeting User
Remarks

e You can enter any custom Server Template ID in order to support
customized lists.

¢ This condition is only available if you specified SharePoint 2003, SharePoint
